feature,bin,count,win_rate,pf,avg_pips,is_secondary
side_x_relevant_wick,"(0.0, 0.223]",482,0.4045643153526971,1.658526373327758,56.88360587101793,False
side_x_relevant_wick,"(0.223, 0.981]",498,0.3313253012048193,0.9011101545039065,-9.992917463536841,False
recent_range_atr,"(0.151, 0.886]",498,0.3654618473895582,1.1053025756754895,11.011280526087827,False
recent_range_atr,"(0.886, 1.044]",498,0.3453815261044177,0.9629337510844029,-3.790529677439918,False
recent_range_atr,"(1.044, 1.195]",498,0.37751004016064255,1.1706814939390215,16.093543614920417,False
recent_range_atr,"(1.195, 1.424]",498,0.3634538152610442,1.12199975607521,12.129845323139412,False
recent_range_atr,"(1.424, 4.063]",498,0.3413654618473896,1.2844180753655192,27.63888592214931,False
relevant_wick,"(-0.001, 0.0832]",996,0.3744979919678715,1.1916227341795513,18.496430181279088,False
relevant_wick,"(0.0832, 0.21]",498,0.37349397590361444,1.3759870842958424,36.867153065528726,False
relevant_wick,"(0.21, 0.422]",498,0.3393574297188755,0.9286167601659892,-7.775092601535602,False
relevant_wick,"(0.422, 0.981]",498,0.3313253012048193,0.96927388337106,-3.0018951176942448,False
recent_body_atr,"(0.0305, 0.458]",498,0.3654618473895582,1.0120097244052784,1.2620153296620902,False
recent_body_atr,"(0.458, 0.616]",498,0.35542168674698793,1.0464566776212056,4.633829982719818,False
recent_body_atr,"(0.616, 0.773]",498,0.37349397590361444,1.290520516414815,26.778063095303075,False
recent_body_atr,"(0.773, 1.001]",498,0.3353413654618474,0.9704254468685946,-3.117280170244046,False
recent_body_atr,"(1.001, 2.97]",498,0.3634538152610442,1.351728840008645,33.52639747141611,False
recent_momentum,"(0.332, 0.667]",2490,0.3586345381526104,1.1267430633682354,12.616605141771409,False
hour,"(12.999, 14.0]",1702,0.3507638072855464,1.1582287789706518,16.71093214845625,False
hour,"(14.0, 15.0]",788,0.3756345177664975,1.0436524258403312,3.773274475048567,False
dow,"(-0.001, 1.0]",1012,0.358695652173913,1.098791793328041,9.781351512173938,False
dow,"(1.0, 2.0]",499,0.3466933867735471,1.0934725702817025,9.296443523277011,False
dow,"(2.0, 3.0]",494,0.3724696356275304,1.1044707633244297,10.325556984701246,False
dow,"(3.0, 5.0]",485,0.35670103092783506,1.2392971761141314,24.282203307491013,False
atr14,"(0.0724, 0.402]",498,0.3373493975903614,1.1981333701299353,9.870000710913954,False
atr14,"(0.402, 0.561]",498,0.3293172690763052,1.0200775696648288,1.4313373610667461,False
atr14,"(0.561, 0.756]",498,0.37751004016064255,1.1898923383627447,17.09073699288219,False
atr14,"(0.756, 1.014]",498,0.35943775100401604,1.0316032047270223,4.007536904759945,False
atr14,"(1.014, 1.999]",498,0.3895582329317269,1.192001477516094,30.68341373923422,False
entry_body_pct,"(0.0001299999999999999, 0.231]",498,0.3373493975903614,0.9565036748103574,-4.424871962305451,False
entry_body_pct,"(0.231, 0.446]",498,0.3373493975903614,1.0290368925356637,3.165753294061289,False
entry_body_pct,"(0.446, 0.638]",498,0.37349397590361444,1.1968224076919276,17.958820159467532,False
entry_body_pct,"(0.638, 0.815]",498,0.37349397590361444,1.3402543161183789,34.088857681034405,False
entry_body_pct,"(0.815, 1.0]",498,0.3714859437751004,1.1286859776336773,12.294466536599272,False
entry_range_atr,"(0.0177, 0.636]",498,0.3473895582329317,1.0556397104153092,5.640300005329911,False
entry_range_atr,"(0.636, 0.814]",498,0.3634538152610442,0.9869737353000881,-1.2949177237822804,False
entry_range_atr,"(0.814, 1.016]",498,0.36947791164658633,1.1687409932720207,17.035324505533424,False
entry_range_atr,"(1.016, 1.29]",498,0.3634538152610442,1.10518930600278,9.779514638735492,False
entry_range_atr,"(1.29, 4.195]",498,0.3493975903614458,1.309877310118721,31.922804283040502,False
side_x_body,"(-1.001, -0.643]",498,0.3654618473895582,1.123431176895233,11.9693918057917,False
side_x_body,"(-0.643, -0.225]",498,0.3333333333333333,1.0439004616746026,4.708433879756491,False
side_x_body,"(-0.225, 0.241]",498,0.3413654618473896,0.9800511343552579,-2.009484366895315,False
side_x_body,"(0.241, 0.632]",498,0.37349397590361444,1.1627469240801431,15.238697982498199,False
side_x_body,"(0.632, 1.0]",498,0.3795180722891566,1.3346616239580398,33.17598640770597,False
