YearMonth,total_trades,breakevens,evaluated_trades,win_rate,net_pips,profit_factor,avg_pips
2020-12,6.0,0.0,6.0,0.16666666666666666,-1446.0,0.026262626262626262,-241.0
2021-01,13.0,0.0,13.0,0.15384615384615385,-1055.0,0.48686770428015563,-81.15384615384616
2021-02,15.0,0.0,15.0,0.4,5580.0,3.8153380423814327,372.0
2021-03,20.0,0.0,20.0,0.35,78.0,1.0322847682119205,3.9
2021-04,6.0,0.0,6.0,0.3333333333333333,651.0,2.025196850393701,108.5
2021-05,5.0,0.0,5.0,0.0,-1367.0,0.0,-273.4
2021-06,16.0,0.0,16.0,0.25,-1579.0,0.2706697459584296,-98.6875
2021-07,6.0,0.0,6.0,0.3333333333333333,495.0,2.0185185185185186,82.5
2021-08,5.0,0.0,5.0,0.6,-24.0,0.9424460431654677,-4.8
2021-09,8.0,0.0,8.0,0.375,-331.0,0.4762658227848101,-41.375
2021-10,7.0,0.0,7.0,0.42857142857142855,173.0,1.3537832310838447,24.714285714285715
2021-11,13.0,0.0,13.0,0.3076923076923077,-515.0,0.667741935483871,-39.61538461538461
2021-12,12.0,0.0,12.0,0.3333333333333333,-1270.0,0.18380462724935734,-105.83333333333333
2022-01,15.0,0.0,15.0,0.2,-1519.0,0.47782743210725337,-101.26666666666667
2022-02,7.0,0.0,7.0,0.42857142857142855,534.0,1.4521591871295512,76.28571428571429
2022-03,6.0,0.0,6.0,0.3333333333333333,-311.0,0.7429752066115702,-51.833333333333336
2022-04,12.0,0.0,12.0,0.6666666666666666,1300.0,3.0440251572327046,108.33333333333333
2022-05,13.0,0.0,13.0,0.3076923076923077,-1384.0,0.2917093142272262,-106.46153846153847
2022-06,18.0,0.0,18.0,0.3888888888888889,-446.0,0.8135451505016722,-24.77777777777778
2022-07,10.0,0.0,10.0,0.4,-1184.0,0.25346784363177804,-118.4
2022-08,11.0,0.0,11.0,0.45454545454545453,-29.0,0.965352449223417,-2.6363636363636362
2022-09,8.0,0.0,8.0,0.25,-369.0,0.5787671232876712,-46.125
2022-10,9.0,0.0,9.0,0.3333333333333333,-1450.0,0.1826381059751973,-161.11111111111111
2022-11,6.0,0.0,6.0,0.5,316.0,1.604206500956023,52.666666666666664
2022-12,8.0,0.0,8.0,0.375,-222.0,0.7004048582995951,-27.75
2023-01,4.0,0.0,4.0,0.5,617.0,2.990322580645161,154.25
2023-02,17.0,0.0,17.0,0.35294117647058826,-851.0,0.6518003273322422,-50.05882352941177
2023-03,9.0,0.0,9.0,0.3333333333333333,1003.0,2.0060180541624875,111.44444444444444
2023-04,5.0,0.0,5.0,0.4,-156.0,0.5329341317365269,-31.2
2023-05,15.0,0.0,15.0,0.3333333333333333,54.0,1.0329268292682927,3.6
2023-06,11.0,0.0,11.0,0.36363636363636365,373.0,1.3444136657433057,33.90909090909091
2023-07,6.0,0.0,6.0,0.5,189.0,1.36986301369863,31.5
2023-08,11.0,0.0,11.0,0.5454545454545454,922.0,2.0671296296296298,83.81818181818181
2023-09,14.0,0.0,14.0,0.6428571428571429,2692.0,4.594125500667556,192.28571428571428
2023-10,7.0,0.0,7.0,0.14285714285714285,-839.0,0.03005780346820809,-119.85714285714286
2023-11,5.0,0.0,5.0,0.6,795.0,3.017766497461929,159.0
2023-12,12.0,0.0,12.0,0.25,-575.0,0.7415730337078652,-47.916666666666664
2024-01,13.0,0.0,13.0,0.5384615384615384,2078.0,3.1668404588112615,159.84615384615384
2024-02,9.0,0.0,9.0,0.3333333333333333,-409.0,0.44429347826086957,-45.44444444444444
2024-03,8.0,0.0,8.0,0.625,629.0,2.432801822323462,78.625
2024-04,2.0,0.0,2.0,0.5,649.0,3.17056856187291,324.5
2024-05,8.0,0.0,8.0,0.25,-811.0,0.2910839160839161,-101.375
2024-06,14.0,0.0,14.0,0.14285714285714285,-2591.0,0.20933780897162038,-185.07142857142858
2024-07,4.0,0.0,4.0,0.0,-1153.0,0.0,-288.25
2024-08,3.0,0.0,3.0,0.0,-980.0,0.0,-326.6666666666667
2024-09,4.0,0.0,4.0,0.5,217.0,1.4230019493177388,54.25
2024-10,8.0,0.0,8.0,0.375,-714.0,0.4586808188021228,-89.25
2024-11,4.0,0.0,4.0,0.25,-680.0,0.11917098445595854,-170.0
2024-12,11.0,0.0,11.0,0.36363636363636365,-9.0,0.9932279909706546,-0.8181818181818182
2025-01,2.0,0.0,2.0,0.0,-725.0,0.0,-362.5
2025-02,2.0,0.0,2.0,0.5,402.0,3.8111888111888113,201.0
2025-03,2.0,0.0,2.0,0.5,-408.0,0.19367588932806323,-204.0
2025-04,2.0,0.0,2.0,1.0,2342.0,inf,1171.0
2025-05,1.0,0.0,1.0,1.0,702.0,inf,702.0
2025-06,1.0,0.0,1.0,0.0,-426.0,0.0,-426.0
2025-07,6.0,0.0,6.0,0.16666666666666666,-227.0,0.7316784869976359,-37.833333333333336
2025-08,12.0,0.0,12.0,0.3333333333333333,-257.0,0.8589462129527992,-21.416666666666668
2025-09,5.0,0.0,5.0,0.2,-426.0,0.10126582278481013,-85.2
