feature,bin,count,win_rate,pf,avg_pips,is_secondary
entry_lower_wick_pct,"(0.0598, 0.154]",498,0.40963855421686746,1.6451013814891389,54.48459000727195,False
entry_lower_wick_pct,"(0.154, 0.276]",498,0.40963855421686746,1.2940411229321027,27.471663463424456,False
entry_lower_wick_pct,"(0.276, 0.459]",498,0.321285140562249,0.8786330006948591,-12.616022491322767,False
entry_lower_wick_pct,"(0.459, 0.961]",498,0.2429718875502008,0.5309539542720222,-58.41096909014903,False
relevant_wick,"(-0.001, 0.0359]",498,0.46184738955823296,1.978462264383109,77.03336870444443,False
relevant_wick,"(0.0359, 0.106]",498,0.3795180722891566,1.4186621942890842,41.12519552963069,False
relevant_wick,"(0.106, 0.199]",498,0.3433734939759036,0.9035684389150983,-10.385684214150775,False
relevant_wick,"(0.199, 0.359]",498,0.3232931726907631,1.0102327930076362,1.000246612030911,False
relevant_wick,"(0.359, 0.944]",498,0.285140562248996,0.603781717389613,-45.6901009230982,False
entry_upper_wick_pct,"(-0.001, 0.0538]",498,0.4538152610441767,1.7232470683491747,65.05429244406322,False
entry_upper_wick_pct,"(0.0538, 0.142]",498,0.36947791164658633,1.270985459825277,27.727379573053415,False
entry_upper_wick_pct,"(0.142, 0.265]",499,0.35070140280561124,1.2073723615117113,20.754210008673578,False
entry_upper_wick_pct,"(0.265, 0.434]",497,0.3682092555331992,1.0075364785984384,0.7267299485199642,False
entry_upper_wick_pct,"(0.434, 0.944]",498,0.25100401606425704,0.529826585959061,-51.2198020888671,False
entry_range_atr,"(0.221, 0.726]",498,0.27309236947791166,0.6038008272910329,-36.70113757768124,False
entry_range_atr,"(0.726, 0.979]",498,0.3895582329317269,0.9880856582261386,-1.1137100438022352,False
entry_range_atr,"(0.979, 1.246]",498,0.3353413654618474,0.8424608724419509,-16.188344251329646,False
entry_range_atr,"(1.246, 1.632]",498,0.3473895582329317,1.0635830808500144,7.117779715801441,False
entry_range_atr,"(1.632, 6.43]",498,0.44779116465863456,2.134724011917542,109.96843786586872,False
hour,"(12.999, 14.0]",1702,0.3507638072855464,1.1582287789706518,16.71093214845625,False
hour,"(14.0, 15.0]",788,0.3756345177664975,1.0436524258403312,3.773274475048567,False
dow,"(-0.001, 1.0]",1012,0.358695652173913,1.098791793328041,9.781351512173938,False
dow,"(1.0, 2.0]",499,0.3466933867735471,1.0934725702817025,9.296443523277011,False
dow,"(2.0, 3.0]",494,0.3724696356275304,1.1044707633244297,10.325556984701246,False
dow,"(3.0, 5.0]",485,0.35670103092783506,1.2392971761141314,24.282203307491013,False
atr14,"(0.451, 1.524]",498,0.2891566265060241,0.8218850034590798,-10.812150277864287,False
atr14,"(1.524, 2.161]",498,0.36947791164658633,1.0506490245019031,3.7949726689567247,False
atr14,"(2.161, 2.909]",498,0.36947791164658633,1.241523407856897,24.81058433742397,False
atr14,"(2.909, 3.853]",498,0.4036144578313253,1.2860517322687242,32.544597667137566,False
atr14,"(3.853, 11.438]",498,0.3614457831325301,1.0875365757622695,12.745021313203075,False
recent_range_atr,"(0.254, 0.876]",498,0.3654618473895582,1.1119574397028726,9.35433718063882,False
recent_range_atr,"(0.876, 1.04]",498,0.3714859437751004,1.2194441775109746,20.523287680314883,False
recent_range_atr,"(1.04, 1.19]",498,0.3634538152610442,1.072072917679026,7.631064756398233,False
recent_range_atr,"(1.19, 1.378]",498,0.3353413654618474,1.0523165193412247,5.481286291947675,False
recent_range_atr,"(1.378, 2.93]",498,0.357429718875502,1.1826711927586802,20.093049799557438,False
recent_body_atr,"(0.0349, 0.329]",498,0.3453815261044177,0.8382068236446863,-15.907821548119156,False
recent_body_atr,"(0.329, 0.454]",498,0.3433734939759036,1.1768123213133963,17.470533401867954,False
recent_body_atr,"(0.454, 0.589]",498,0.3473895582329317,1.0747042289178799,7.286488608800468,False
recent_body_atr,"(0.589, 0.76]",498,0.3654618473895582,1.181312927273283,17.809904290965665,False
recent_body_atr,"(0.76, 2.112]",498,0.39156626506024095,1.3474632686283057,36.42392095534212,False
