feature,bin,count,win_rate,pf,avg_pips,is_secondary
recent_range_atr,"(1.017, 1.169]",498,0.37349397590361444,1.2219458045936784,21.811714110028802,False
recent_range_atr,"(1.169, 1.337]",498,0.3333333333333333,1.0244483839867597,2.6265878421259186,False
recent_range_atr,"(1.337, 2.945]",498,0.3514056224899598,1.086727872337943,9.768649818524228,False
recent_momentum,"(-0.001, 0.333]",1239,0.35189669087974174,1.1439564326584393,13.93266643555554,False
recent_momentum,"(0.333, 0.667]",1024,0.3701171875,1.1845927510516074,17.97306122838387,False
recent_momentum,"(0.667, 1.0]",227,0.3436123348017621,0.8494905257081744,-18.72969871589246,False
side_x_relevant_wick,"(-0.919, -0.185]",498,0.30522088353413657,0.9558018369018325,-4.6497471899531675,False
side_x_relevant_wick,"(-0.185, -0.0335]",498,0.3654618473895582,1.1551554571055689,16.375731232698485,False
side_x_relevant_wick,"(-0.0335, 0.036]",498,0.40763052208835343,1.2573977178809148,23.44487722940809,False
side_x_relevant_wick,"(0.036, 0.189]",498,0.38755020080321284,1.3884823637675914,33.52886260090052,False
side_x_relevant_wick,"(0.189, 0.814]",498,0.3273092369477912,0.9487461391008828,-5.616698164196871,False
