YearMonth,total_trades,breakevens,evaluated_trades,win_rate,net_pips,profit_factor,avg_pips
2015-01,19.0,0.0,19.0,0.3684210526315789,1283.0,1.6118264186933715,67.52631578947368
2015-02,23.0,0.0,23.0,0.391304347826087,3254.0,2.527699530516432,141.47826086956522
2015-03,33.0,0.0,33.0,0.36363636363636365,-214.0,0.9182894234440626,-6.484848484848484
2015-04,17.0,0.0,17.0,0.4117647058823529,347.0,1.3038528896672505,20.41176470588235
2015-05,22.0,0.0,22.0,0.36363636363636365,-358.0,0.785242951409718,-16.272727272727273
2015-06,25.0,0.0,25.0,0.32,270.0,1.2419354838709677,10.8
2015-07,28.0,0.0,28.0,0.39285714285714285,329.0,1.1439824945295405,11.75
2015-08,9.0,0.0,9.0,0.2222222222222222,-287.0,0.6635404454865181,-31.88888888888889
2015-09,23.0,0.0,23.0,0.34782608695652173,-723.0,0.5183211192538307,-31.434782608695652
2015-10,14.0,0.0,14.0,0.21428571428571427,-1064.0,0.18964204112718963,-76.0
2015-11,25.0,0.0,25.0,0.36,262.0,1.1430912069907155,10.48
2015-12,19.0,0.0,19.0,0.3157894736842105,-1124.0,0.28453214513049013,-59.1578947368421
2016-01,10.0,0.0,10.0,0.6,662.0,2.595180722891566,66.2
2016-02,8.0,0.0,8.0,0.375,1783.0,4.988814317673378,222.875
2016-03,17.0,0.0,17.0,0.17647058823529413,-951.0,0.4271084337349398,-55.94117647058823
2016-04,14.0,0.0,14.0,0.42857142857142855,-394.0,0.6962220508866616,-28.142857142857142
2016-05,22.0,0.0,22.0,0.36363636363636365,-420.0,0.7947214076246334,-19.09090909090909
2016-06,14.0,0.0,14.0,0.42857142857142855,22.0,1.0232804232804233,1.5714285714285714
2016-07,16.0,0.0,16.0,0.3125,-337.0,0.7974759615384616,-21.0625
2016-08,16.0,0.0,16.0,0.3125,-764.0,0.4091260634184068,-47.75
2016-09,19.0,0.0,19.0,0.3157894736842105,-1129.0,0.3405373831775701,-59.421052631578945
2016-10,13.0,0.0,13.0,0.5384615384615384,1737.0,4.42603550295858,133.6153846153846
2016-11,24.0,0.0,24.0,0.2916666666666667,-812.0,0.7227722772277227,-33.833333333333336
2016-12,24.0,0.0,24.0,0.4583333333333333,1342.0,1.7577639751552796,55.916666666666664
2017-01,14.0,0.0,14.0,0.5,469.0,1.5053879310344827,33.5
2017-02,14.0,0.0,14.0,0.35714285714285715,-59.0,0.915954415954416,-4.214285714285714
2017-03,30.0,0.0,30.0,0.3333333333333333,-1044.0,0.5137401024685608,-34.8
2017-04,26.0,1.0,25.0,0.28,-752.0,0.6711849584608658,-28.923076923076923
2017-05,10.0,0.0,10.0,0.4,687.0,2.2793296089385473,68.7
2017-06,23.0,0.0,23.0,0.391304347826087,150.0,1.125,6.521739130434782
2017-07,14.0,0.0,14.0,0.5714285714285714,2188.0,7.53134328358209,156.28571428571428
2017-08,10.0,0.0,10.0,0.3,-229.0,0.6330128205128205,-22.9
2017-09,20.0,0.0,20.0,0.45,-120.0,0.8984771573604061,-6.0
2017-10,23.0,1.0,22.0,0.36363636363636365,712.0,1.6748815165876778,30.956521739130434
2017-11,15.0,0.0,15.0,0.4666666666666667,1049.0,2.0406746031746033,69.93333333333334
2017-12,16.0,0.0,16.0,0.25,-944.0,0.36601746138347885,-59.0
2018-01,15.0,0.0,15.0,0.06666666666666667,-1227.0,0.06264323911382735,-81.8
2018-02,15.0,0.0,15.0,0.4666666666666667,-309.0,0.7211191335740073,-20.6
2018-03,13.0,0.0,13.0,0.5384615384615384,99.0,1.1677966101694914,7.615384615384615
2018-04,19.0,0.0,19.0,0.05263157894736842,-1696.0,0.08964036500268384,-89.26315789473684
2018-05,24.0,0.0,24.0,0.3333333333333333,-267.0,0.8168724279835391,-11.125
2018-06,18.0,0.0,18.0,0.3888888888888889,-615.0,0.473458904109589,-34.166666666666664
2018-07,18.0,0.0,18.0,0.4444444444444444,325.0,1.3878281622911695,18.055555555555557
2018-08,19.0,0.0,19.0,0.42105263157894735,430.0,1.5922865013774106,22.63157894736842
2018-09,14.0,0.0,14.0,0.35714285714285715,359.0,1.5310650887573964,25.642857142857142
2018-10,21.0,0.0,21.0,0.23809523809523808,-948.0,0.3969465648854962,-45.142857142857146
2018-11,22.0,0.0,22.0,0.2727272727272727,94.0,1.076797385620915,4.2727272727272725
2018-12,11.0,0.0,11.0,0.36363636363636365,-223.0,0.6277128547579299,-20.272727272727273
2019-01,11.0,0.0,11.0,0.2727272727272727,-327.0,0.5802310654685494,-29.727272727272727
2019-02,22.0,0.0,22.0,0.36363636363636365,720.0,1.5863192182410424,32.72727272727273
2019-03,26.0,0.0,26.0,0.34615384615384615,485.0,1.2724719101123596,18.653846153846153
2019-04,22.0,0.0,22.0,0.5454545454545454,664.0,1.7361419068736141,30.181818181818183
2019-05,18.0,0.0,18.0,0.2222222222222222,-572.0,0.5349593495934959,-31.77777777777778
2019-06,6.0,0.0,6.0,0.3333333333333333,-264.0,0.4666666666666667,-44.0
2019-07,14.0,0.0,14.0,0.42857142857142855,1366.0,2.4799566630552548,97.57142857142857
2019-08,9.0,0.0,9.0,0.3333333333333333,-521.0,0.5550811272416738,-57.888888888888886
2019-09,12.0,0.0,12.0,0.3333333333333333,389.0,1.3104549082202714,32.416666666666664
2019-10,17.0,0.0,17.0,0.35294117647058826,-460.0,0.7146401985111662,-27.058823529411764
2019-11,33.0,0.0,33.0,0.3939393939393939,2562.0,2.053887289181407,77.63636363636364
2019-12,7.0,0.0,7.0,0.2857142857142857,-378.0,0.062034739454094295,-54.0
