YearMonth,total_trades,breakevens,evaluated_trades,win_rate,net_pips,profit_factor,avg_pips
2020-04,12.0,0.0,12.0,0.3333333333333333,1050.0,1.695364238410596,87.5
2020-05,8.0,0.0,8.0,0.5,326.0,1.47178002894356,40.75
2020-06,15.0,0.0,15.0,0.3333333333333333,459.0,1.2183634633682208,30.6
2020-07,13.0,0.0,13.0,0.46153846153846156,-97.0,0.9330110497237569,-7.461538461538462
2020-08,5.0,0.0,5.0,0.2,-876.0,0.05501618122977346,-175.2
2020-09,9.0,0.0,9.0,0.4444444444444444,1893.0,2.6083262531860663,210.33333333333334
2020-10,14.0,0.0,14.0,0.35714285714285715,574.0,1.4159420289855071,41.0
2020-11,9.0,0.0,9.0,0.3333333333333333,-1052.0,0.1696921862667719,-116.88888888888889
2020-12,16.0,0.0,16.0,0.375,-799.0,0.6665275459098498,-49.9375
2021-01,6.0,0.0,6.0,0.16666666666666666,-843.0,0.28860759493670884,-140.5
2021-02,9.0,0.0,9.0,0.4444444444444444,828.0,1.6524822695035462,92.0
2021-03,5.0,0.0,5.0,0.0,-1245.0,0.0,-249.0
2021-04,15.0,0.0,15.0,0.3333333333333333,683.0,1.3893956670467502,45.53333333333333
2021-05,13.0,0.0,13.0,0.15384615384615385,-1898.0,0.05005005005005005,-146.0
2021-06,2.0,0.0,2.0,0.5,246.0,11.695652173913043,123.0
2021-07,12.0,0.0,12.0,0.3333333333333333,-158.0,0.8320935175345378,-13.166666666666666
2021-08,11.0,0.0,11.0,0.36363636363636365,-66.0,0.9438775510204082,-6.0
2021-09,7.0,0.0,7.0,0.42857142857142855,-249.0,0.668,-35.57142857142857
2021-10,9.0,0.0,9.0,0.2222222222222222,604.0,1.4053691275167786,67.11111111111111
2021-11,12.0,0.0,12.0,0.5,2324.0,2.684057971014493,193.66666666666666
2021-12,14.0,0.0,14.0,0.35714285714285715,638.0,1.5067513899920573,45.57142857142857
2022-01,6.0,0.0,6.0,0.3333333333333333,-336.0,0.6311745334796927,-56.0
2022-02,14.0,0.0,14.0,0.14285714285714285,-2219.0,0.0826787928896238,-158.5
2022-03,9.0,0.0,9.0,0.2222222222222222,-1666.0,0.1067024128686327,-185.11111111111111
2022-04,8.0,0.0,8.0,0.625,661.0,2.023219814241486,82.625
2022-05,11.0,0.0,11.0,0.45454545454545453,600.0,1.5893909626719056,54.54545454545455
2022-06,6.0,0.0,6.0,0.3333333333333333,442.0,1.7620689655172415,73.66666666666667
2022-07,7.0,1.0,6.0,0.0,-591.0,0.0,-84.42857142857143
2022-08,11.0,0.0,11.0,0.45454545454545453,-81.0,0.9070034443168772,-7.363636363636363
2022-09,14.0,0.0,14.0,0.5,-262.0,0.7875101378751014,-18.714285714285715
2022-10,11.0,0.0,11.0,0.36363636363636365,-1661.0,0.1925133689839572,-151.0
2022-11,8.0,0.0,8.0,0.5,949.0,2.2946793997271486,118.625
2022-12,12.0,0.0,12.0,0.4166666666666667,967.0,1.6093257718966603,80.58333333333333
2023-01,8.0,0.0,8.0,0.625,1974.0,3.9331352154531944,246.75
2023-02,6.0,0.0,6.0,0.3333333333333333,735.0,2.0208333333333335,122.5
2023-03,12.0,0.0,12.0,0.16666666666666666,-1324.0,0.28199566160520606,-110.33333333333333
2023-04,8.0,0.0,8.0,0.375,2778.0,5.53921568627451,347.25
2023-05,13.0,0.0,13.0,0.5384615384615384,940.0,1.8514492753623188,72.3076923076923
2023-06,4.0,0.0,4.0,0.75,408.0,2.1396648044692737,102.0
2023-07,21.0,0.0,21.0,0.2857142857142857,-1547.0,0.4283074648928307,-73.66666666666667
2023-08,4.0,0.0,4.0,0.0,-744.0,0.0,-186.0
2023-09,6.0,0.0,6.0,0.16666666666666666,-481.0,0.05128205128205128,-80.16666666666667
2023-10,17.0,0.0,17.0,0.17647058823529413,-1604.0,0.4766721044045677,-94.3529411764706
2023-11,13.0,0.0,13.0,0.38461538461538464,-1134.0,0.3816793893129771,-87.23076923076923
2023-12,12.0,0.0,12.0,0.4166666666666667,-317.0,0.7813793103448275,-26.416666666666668
2024-01,11.0,0.0,11.0,0.36363636363636365,396.0,1.236700537955768,36.0
2024-02,11.0,0.0,11.0,0.18181818181818182,-1110.0,0.31098696461824954,-100.9090909090909
2024-03,5.0,0.0,5.0,0.8,522.0,3.0076923076923077,104.4
2024-04,1.0,0.0,1.0,0.0,-287.0,0.0,-287.0
2024-05,3.0,0.0,3.0,0.3333333333333333,106.0,1.2529832935560858,35.333333333333336
2024-06,3.0,0.0,3.0,0.3333333333333333,-86.0,0.44871794871794873,-28.666666666666668
2024-07,13.0,0.0,13.0,0.23076923076923078,-1872.0,0.35802469135802467,-144.0
2024-08,11.0,0.0,11.0,0.45454545454545453,-845.0,0.4662034112444725,-76.81818181818181
2024-09,12.0,0.0,12.0,0.4166666666666667,474.0,1.3472527472527474,39.5
2024-10,13.0,0.0,13.0,0.6923076923076923,3460.0,3.71585557299843,266.15384615384613
2024-11,10.0,0.0,10.0,0.3,-197.0,0.8970203868269734,-19.7
2024-12,4.0,0.0,4.0,0.75,1362.0,5.795774647887324,340.5
2025-01,22.0,0.0,22.0,0.3181818181818182,-141.0,0.9625696840987523,-6.409090909090909
2025-02,5.0,0.0,5.0,0.6,1178.0,3.305283757338552,235.6
2025-03,8.0,0.0,8.0,0.5,578.0,1.614240170031881,72.25
2025-05,2.0,0.0,2.0,0.0,-187.0,0.0,-93.5
2025-06,1.0,0.0,1.0,0.0,-408.0,0.0,-408.0
2025-07,4.0,0.0,4.0,0.5,3481.0,13.61231884057971,870.25
2025-08,6.0,0.0,6.0,0.16666666666666666,-338.0,0.07650273224043716,-56.333333333333336
2025-09,17.0,0.0,17.0,0.23529411764705882,-2344.0,0.2747524752475248,-137.88235294117646
2025-10,6.0,0.0,6.0,0.3333333333333333,-944.0,0.24237560192616373,-157.33333333333334
