feature,bin,count,win_rate,pf,avg_pips,is_secondary
relevant_wick,"(-0.001, 0.0832]",1132,0.3710247349823322,1.117718519321636,14.000629294893312,False
relevant_wick,"(0.0832, 0.211]",566,0.38515901060070673,1.3530061538998457,40.01519997233774,False
relevant_wick,"(0.211, 0.422]",566,0.34452296819787986,0.960590929590177,-5.126280488590319,False
relevant_wick,"(0.422, 0.996]",566,0.3339222614840989,0.9636499496766471,-4.3672655855726195,False
entry_dist_stop_atr,"(0.545, 3.28]",566,0.3339222614840989,0.9932165289203513,-0.8135506104033916,False
entry_dist_stop_atr,"(3.28, 3.581]",566,0.3763250883392226,0.9391131068412313,-7.18949459637312,False
entry_dist_stop_atr,"(3.581, 3.812]",566,0.35159010600706714,1.1343811799916184,16.619149547576463,False
entry_dist_stop_atr,"(3.812, 4.075]",566,0.3657243816254417,1.0447560320628364,5.437174220219076,False
entry_dist_stop_atr,"(4.075, 5.906]",566,0.37809187279151946,1.37597592088962,44.46963392694241,False
dow,"(-0.001, 1.0]",1111,0.3627362736273627,1.109130067438804,12.260846240472407,False
dow,"(1.0, 2.0]",565,0.3398230088495575,0.9668465369682108,-4.118543358822818,False
dow,"(2.0, 3.0]",570,0.3719298245614035,1.0679822849908516,8.24521635700094,False
dow,"(3.0, 4.0]",579,0.37132987910189985,1.2268429541550405,29.828335585515497,False
dow,"(4.0, 5.0]",5,0.0,0.0,-28.246866949557443,False
entry_upper_wick_pct,"(-0.001, 0.00498]",567,0.37389770723104054,1.124319629197471,14.807443932681483,False
entry_upper_wick_pct,"(0.00498, 0.104]",565,0.35929203539823007,1.0790908673475785,9.859761116635312,False
entry_upper_wick_pct,"(0.104, 0.236]",566,0.3586572438162544,1.1483112680926884,17.775496515448292,False
entry_upper_wick_pct,"(0.236, 0.429]",566,0.3551236749116608,1.1092162776251075,12.883196331443665,False
entry_upper_wick_pct,"(0.429, 0.995]",566,0.3586572438162544,1.0265976804197612,3.188273102678396,False
entry_lower_wick_pct,"(-0.001, 0.104]",1132,0.37985865724381623,1.118622545068692,13.603015598336404,False
entry_lower_wick_pct,"(0.104, 0.237]",566,0.3710247349823322,1.4508623093790307,53.62058862349691,False
entry_lower_wick_pct,"(0.237, 0.447]",566,0.3339222614840989,0.9124519929695681,-11.323074826981925,False
entry_lower_wick_pct,"(0.447, 0.996]",566,0.3409893992932862,0.9113256392449657,-10.98063250522636,False
side_x_relevant_wick,"(-0.978, -0.207]",566,0.34452296819787986,1.008519209051785,1.1188688763713268,False
side_x_relevant_wick,"(-0.207, -0.0]",1164,0.3582474226804124,1.040481981682465,5.05218819284499,False
side_x_relevant_wick,"(-0.0, 0.22]",534,0.41385767790262173,1.6074560495392747,60.674764575866845,False
side_x_relevant_wick,"(0.22, 0.996]",566,0.3339222614840989,0.9141866075353013,-10.23035804915983,False
side_encoded,"(-1.001, 1.0]",2830,0.36113074204947,1.097303825843931,11.704582497592286,False
recent_momentum,"(0.332, 0.667]",2830,0.36113074204947,1.097303825843931,11.704582497592286,False
atr14,"(0.0724, 0.415]",566,0.32685512367491165,1.114002481027866,5.961212659376454,False
atr14,"(0.415, 0.611]",566,0.35335689045936397,1.038088945117556,2.762944944292972,False
atr14,"(0.611, 0.849]",566,0.3498233215547703,1.066210541914908,7.055904328480776,False
atr14,"(0.849, 1.185]",566,0.40636042402826855,1.3319385202639902,44.89518966866105,False
atr14,"(1.185, 8.096]",566,0.36925795053003535,0.9908331695889249,-2.1523391128498153,False
hour,"(12.999, 14.0]",1965,0.35368956743002544,1.138716319317237,17.5858887250687,False
hour,"(14.0, 15.0]",865,0.37803468208092483,0.984312687461295,-1.6558414758078812,False
entry_body_pct,"(0.0001299999999999999, 0.24]",566,0.33568904593639576,0.8694972755743203,-16.047731908450874,False
entry_body_pct,"(0.24, 0.456]",566,0.3409893992932862,0.9720630342202214,-3.5542175811269447,False
entry_body_pct,"(0.456, 0.647]",566,0.3763250883392226,1.2815108672303182,31.846609857246246,False
entry_body_pct,"(0.647, 0.82]",566,0.3763250883392226,1.2141226328162278,25.508071112772477,False
entry_body_pct,"(0.82, 1.0]",566,0.3763250883392226,1.1745422160402441,20.770181007520527,False
recent_body_atr,"(0.0305, 0.454]",566,0.3621908127208481,0.9714648229526113,-3.785988262746515,False
recent_body_atr,"(0.454, 0.612]",566,0.37279151943462896,1.2096362625478783,23.356042042678062,False
recent_body_atr,"(0.612, 0.772]",566,0.3657243816254417,1.1120281391120945,13.011249590799295,False
recent_body_atr,"(0.772, 1.003]",566,0.33568904593639576,0.9326245359332511,-8.257612994558329,False
recent_body_atr,"(1.003, 2.97]",566,0.36925795053003535,1.2882333627040359,34.19922211178892,False
recent_range_atr,"(0.1, 0.88]",566,0.3657243816254417,1.0475498632730564,6.1281769154216805,False
recent_range_atr,"(0.88, 1.043]",566,0.3657243816254417,1.0348979691198699,3.934958307648844,False
recent_range_atr,"(1.043, 1.194]",566,0.3657243816254417,1.0303119255100526,3.5768654127228534,False
